,trials,multiplications,threads,time,implementation,batchsize,effective_multiplications
10684,336,1735,2,0.573252241,static_rust,1,582960
10685,1272,762,2,0.955041222,static_rust,1,969264
10686,1037,1664,8,0.658706345,static_rust,1,1725568
10687,1948,1117,2,2.140270574,static_rust,1,2175916
10688,2087,1908,8,1.501911302,static_rust,1,3981996
10689,172,1315,8,0.096500344,static_rust,1,226180
10690,1642,2078,2,3.360134177,static_rust,1,3412076
10691,1181,2191,2,2.558424195,static_rust,1,2587571
10692,2207,813,2,1.764523705,static_rust,1,1794291
10693,226,862,1,0.387173902,static_rust,1,194812
10694,398,1241,1,0.964468762,static_rust,1,493918
10695,2029,1330,8,1.02082525,static_rust,1,2698570
10696,1188,445,1,1.032306676,static_rust,1,528660
10697,2091,758,8,0.614561058,static_rust,1,1584978
10698,2162,421,2,0.896371172,static_rust,1,910202
10699,972,487,4,0.240341979,static_rust,1,473364
10700,463,2041,1,1.844753017,static_rust,1,944983
10701,1712,77,1,0.259934018,static_rust,1,131824
10702,1957,1319,2,2.52127753,static_rust,1,2581283
10703,1270,808,1,1.998990255,static_rust,1,1026160
10704,380,2373,1,1.758764874,static_rust,1,901740
10705,383,2163,4,0.411739753,static_rust,1,828429
10706,2375,1473,2,3.454122388,static_rust,1,3498375
10707,740,1242,4,0.460949442,static_rust,1,919080
10708,1842,246,1,0.889899266,static_rust,1,453132
10709,1651,169,4,0.15364581,static_rust,1,279019
10710,1273,1333,1,3.322435348,static_rust,1,1696909
10711,1420,1215,8,0.673091657,static_rust,1,1725300
10712,1068,1811,8,0.730809845,static_rust,1,1934148
10713,1855,1213,2,2.2245453,static_rust,1,2250115
10714,2320,1777,8,1.553969263,static_rust,1,4122640
10715,1758,1763,1,6.059811201,static_rust,1,3099354
10716,1227,497,4,0.309452636,static_rust,1,609819
10717,443,2403,1,2.073038885,static_rust,1,1064529
10718,103,1535,2,0.158901991,static_rust,1,158105
10719,2200,1752,4,1.923296083,static_rust,1,3854400
10720,1603,2122,8,1.284972236,static_rust,1,3401566
10721,2386,1186,2,2.796670271,static_rust,1,2829796
10722,1429,1958,4,1.405986776,static_rust,1,2797982
10723,215,2,8,0.004382204,static_rust,1,430
10724,1255,1430,4,0.897173475,static_rust,1,1794650
10725,1493,306,4,0.242246906,static_rust,1,456858
10726,841,96,1,0.162989243,static_rust,1,80736
10727,1293,1884,8,0.930799107,static_rust,1,2436012
10728,2451,2254,1,10.708982123,static_rust,1,5524554
10729,2184,256,1,1.086108271,static_rust,1,559104
10730,461,2032,1,1.814836458,static_rust,1,936752
10731,2335,1459,8,1.277956613,static_rust,1,3406765
10732,704,1576,2,1.092517661,static_rust,1,1109504
10733,1896,593,2,1.107552118,static_rust,1,1124328
10734,45,1783,2,0.081122755,static_rust,1,80235
10735,1612,570,8,0.391568159,static_rust,1,918840
10736,1302,423,8,0.219295277,static_rust,1,550746
10737,2343,176,1,0.812862461,static_rust,1,412368
10738,564,1341,4,0.382303834,static_rust,1,756324
10739,2326,1058,2,2.401499747,static_rust,1,2460908
10740,1424,723,4,0.516059246,static_rust,1,1029552
10741,1731,1044,2,1.778498598,static_rust,1,1807164
10742,1356,2033,1,5.383809325,static_rust,1,2756748
10743,2206,1647,8,1.371470655,static_rust,1,3633282
10744,241,1419,1,0.670730517,static_rust,1,341979
10745,451,570,4,0.133758588,static_rust,1,257070
10746,194,2157,4,0.210746983,static_rust,1,418458
10747,2228,338,4,0.379008285,static_rust,1,753064
10748,1201,2042,8,0.929466002,static_rust,1,2452442
10749,207,2373,2,0.486493865,static_rust,1,491211
10750,1470,1941,2,2.783449489,static_rust,1,2853270
10751,700,1230,2,0.854687504,static_rust,1,861000
10752,119,1717,2,0.204334016,static_rust,1,204323
10753,50,1353,8,0.038736191,static_rust,1,67650
10754,860,1187,1,2.003142397,static_rust,1,1020820
10755,57,1278,4,0.050633684,static_rust,1,72846
10756,1771,176,8,0.132484512,static_rust,1,311696
10757,1762,2410,2,4.160653609,static_rust,1,4246420
10758,2321,517,4,0.609671454,static_rust,1,1199957
10759,769,256,2,0.195521317,static_rust,1,196864
10760,281,1154,2,0.324533069,static_rust,1,324274
10761,83,1208,1,0.20039364,static_rust,1,100264
10762,214,443,2,0.099383202,static_rust,1,94802
10763,2233,835,1,3.643475778,static_rust,1,1864555
10764,2055,426,1,1.712171122,static_rust,1,875430
10765,898,1519,8,0.521583169,static_rust,1,1364062
10766,75,1572,2,0.120151753,static_rust,1,117900
10767,1698,1517,2,2.532067321,static_rust,1,2575866
10768,406,183,1,0.148672038,static_rust,1,74298
10769,1076,1804,4,0.974010055,static_rust,1,1941104
10770,685,2454,2,1.677304927,static_rust,1,1680990
10771,2321,2114,2,4.784456058,static_rust,1,4906594
10772,1582,705,2,1.091588421,static_rust,1,1115310
10773,254,354,1,0.182134696,static_rust,1,89916
10774,734,1829,8,0.516720264,static_rust,1,1342486
10775,1287,1578,1,3.975669629,static_rust,1,2030886
10776,2458,2250,4,2.754964541,static_rust,1,5530500
10777,458,1797,2,0.812127575,static_rust,1,823026
10778,321,859,8,0.119511986,static_rust,1,275739
10779,1043,283,1,0.582288137,static_rust,1,295169
10780,2393,1385,1,6.4758539,static_rust,1,3314305
10781,1618,633,1,2.003802263,static_rust,1,1024194
10782,2203,276,1,1.187999969,static_rust,1,608028
10783,90,274,1,0.051147166,static_rust,1,24660
10784,630,904,2,0.567522123,static_rust,1,569520
10785,826,102,4,0.047304472,static_rust,1,84252
10786,218,1475,8,0.133519981,static_rust,1,321550
10787,613,1389,1,1.65494732,static_rust,1,851457
10788,2460,1050,1,5.006650693,static_rust,1,2583000
10789,213,1145,8,0.104600569,static_rust,1,243885
10790,731,1537,1,2.191921302,static_rust,1,1123547
10791,2029,1077,2,2.145101488,static_rust,1,2185233
10792,1840,259,8,0.194838049,static_rust,1,476560
10793,2283,167,8,0.175420836,static_rust,1,381261
10794,1349,1648,4,1.10662979,static_rust,1,2223152
10795,7,2006,8,0.004447316,static_rust,1,14042
10796,1814,87,8,0.078351868,static_rust,1,157818
10797,417,2226,2,0.910810635,static_rust,1,928242
10798,2036,1409,1,5.603958119,static_rust,1,2868724
10799,454,2110,2,0.946122274,static_rust,1,957940
10800,1944,245,1,0.936559862,static_rust,1,476280
10801,1107,1451,2,1.578586501,static_rust,1,1606257
10802,1364,1809,4,1.243253943,static_rust,1,2467476
10803,1109,2171,4,1.208225304,static_rust,1,2407639
10804,1932,1037,4,0.99344521,static_rust,1,2003484
10805,676,391,1,0.526258811,static_rust,1,264316
10806,603,1739,4,0.521328632,static_rust,1,1048617
10807,1065,1318,1,2.726097066,static_rust,1,1403670
10808,2152,711,2,1.495864351,static_rust,1,1530072
10809,1787,2484,2,4.326757242,static_rust,1,4438908
10810,1462,1493,8,0.825692951,static_rust,1,2182766
10811,2425,740,4,0.893492674,static_rust,1,1794500
10812,2291,1086,8,0.957103764,static_rust,1,2488026
10813,1017,1961,1,3.876571752,static_rust,1,1994337
10814,204,1109,4,0.118481086,static_rust,1,226236
10815,1062,629,4,0.333692607,static_rust,1,667998
10816,504,1694,8,0.332740234,static_rust,1,853776
10817,433,2449,4,0.534001308,static_rust,1,1060417
10818,2180,58,2,0.130803475,static_rust,1,126440
10819,1358,581,8,0.313659412,static_rust,1,788998
10820,281,2286,8,0.254906186,static_rust,1,642366
10821,1941,1120,1,4.23949379,static_rust,1,2173920
10822,1989,1660,8,1.24577319,static_rust,1,3301740
10823,1387,37,1,0.103374243,static_rust,1,51319
10824,1089,2206,8,0.909102288,static_rust,1,2402334
10825,1126,2369,1,5.193843618,static_rust,1,2667494
10826,163,882,2,0.146425452,static_rust,1,143766
10827,1725,1144,4,0.988300058,static_rust,1,1973400
10828,1445,1498,1,4.216082961,static_rust,1,2164610
10829,2468,398,2,0.968009992,static_rust,1,982264
10830,2206,1214,2,2.632336602,static_rust,1,2678084
10831,809,1817,1,2.862137306,static_rust,1,1469953
10832,1541,2359,4,1.823343675,static_rust,1,3635219
10833,88,20,4,0.004093673,static_rust,1,1760
10834,14,2344,4,0.01853473,static_rust,1,32816
10835,1942,1765,2,3.355490282,static_rust,1,3427630
10836,424,1438,1,1.182083142,static_rust,1,609712
10837,652,1905,1,2.422739051,static_rust,1,1242060
10838,2230,1815,2,3.992754054,static_rust,1,4047450
10839,1163,1307,2,1.484456082,static_rust,1,1520041
10840,1040,2454,4,1.283048535,static_rust,1,2552160
10841,2071,1371,4,1.416281149,static_rust,1,2839341
10842,637,1433,2,0.899705385,static_rust,1,912821
10843,1685,593,4,0.500925303,static_rust,1,999205
10844,1873,1738,1,6.309918061,static_rust,1,3255274
10845,838,1513,8,0.48398574,static_rust,1,1267894
10846,1103,1451,8,0.60930629,static_rust,1,1600453
10847,296,1114,1,0.641154636,static_rust,1,329744
10848,697,1630,8,0.438506265,static_rust,1,1136110
10849,1424,174,8,0.107534151,static_rust,1,247776
10850,406,1863,4,0.386610568,static_rust,1,756378
10851,1270,1416,2,1.778425021,static_rust,1,1798320
10852,552,2111,8,0.452755311,static_rust,1,1165272
10853,401,221,8,0.047019799,static_rust,1,88621
10854,1638,604,8,0.379740115,static_rust,1,989352
10855,2054,1454,1,5.76390691,static_rust,1,2986516
10856,2318,708,1,3.173375684,static_rust,1,1641144
10857,1750,1304,1,4.399349527,static_rust,1,2282000
10858,2458,676,4,0.875868358,static_rust,1,1661608
10859,1106,1547,4,0.854245246,static_rust,1,1710982
10860,2116,1686,2,3.525086344,static_rust,1,3567576
10861,2300,1821,1,8.131990145,static_rust,1,4188300
10862,2120,1971,1,8.104135517,static_rust,1,4178520
10863,1984,850,4,0.840517404,static_rust,1,1686400
10864,1088,911,2,0.976356698,static_rust,1,991168
10865,272,1099,8,0.127365047,static_rust,1,298928
10866,626,665,2,0.413631595,static_rust,1,416290
10867,1680,1543,8,0.985428822,static_rust,1,2592240
10868,1304,174,8,0.101743481,static_rust,1,226896
10869,1953,2261,2,4.314513109,static_rust,1,4415733
10870,2412,1342,8,1.230372838,static_rust,1,3236904
10871,66,590,2,0.04377797,static_rust,1,38940
10872,901,1012,2,0.897983,static_rust,1,911812
10873,1937,2362,4,2.345427501,static_rust,1,4575194
10874,1790,616,1,2.152040128,static_rust,1,1102640
10875,2155,470,8,0.433364149,static_rust,1,1012850
10876,2004,1279,2,2.504932551,static_rust,1,2563116
10877,789,285,1,0.443506817,static_rust,1,224865
10878,1816,1146,2,2.044781303,static_rust,1,2081136
10879,429,644,1,0.540519581,static_rust,1,276276
10880,53,55,4,0.005942525,static_rust,1,2915
10881,2285,2411,4,2.739556284,static_rust,1,5509135
10882,2366,86,1,0.398055895,static_rust,1,203476
10883,598,653,1,0.760802356,static_rust,1,390494
10884,1453,2361,4,1.695766861,static_rust,1,3430533
10885,859,731,8,0.250188173,static_rust,1,627929
10886,562,115,1,0.129761415,static_rust,1,64630
10887,1861,1013,2,1.872287466,static_rust,1,1885193
10888,1123,281,8,0.135517661,static_rust,1,315563
10889,279,548,4,0.079761456,static_rust,1,152892
10890,2463,1640,4,2.028890383,static_rust,1,4039320
10891,2115,850,8,0.682967335,static_rust,1,1797750
10892,2007,1595,8,1.2020536,static_rust,1,3201165
10893,2288,2016,4,2.287700547,static_rust,1,4612608
10894,1464,1537,1,4.410067853,static_rust,1,2250168
10895,1015,2304,2,2.294311444,static_rust,1,2338560
10896,1802,313,1,1.096925452,static_rust,1,564026
10897,50,2039,4,0.054814802,static_rust,1,101950
10898,2111,740,8,0.599279288,static_rust,1,1562140
10899,1171,1704,4,1.016080607,static_rust,1,1995384
10900,1916,2219,2,4.182230434,static_rust,1,4251604
10901,2255,1852,2,4.072401727,static_rust,1,4176260
10902,2270,1423,1,6.25582494,static_rust,1,3230210
10903,905,1457,8,0.505049685,static_rust,1,1318585
10904,147,288,2,0.046530262,static_rust,1,42336
10905,907,2498,8,0.860271077,static_rust,1,2265686
10906,864,2191,4,0.949887173,static_rust,1,1893024
10907,1215,122,4,0.079402183,static_rust,1,148230
10908,2025,2283,1,9.026089285,static_rust,1,4623075
10909,1826,2371,1,8.386474612,static_rust,1,4329446
10910,952,1853,2,1.722054225,static_rust,1,1764056
10911,411,1857,2,0.750182554,static_rust,1,763227
10912,1091,1539,1,3.249929075,static_rust,1,1679049
10913,2112,2356,2,4.908081205,static_rust,1,4975872
10914,1559,99,4,0.082538596,static_rust,1,154341
10915,581,1042,1,1.1764846,static_rust,1,605402
10916,675,2295,2,1.535380081,static_rust,1,1549125
10917,427,675,2,0.284724972,static_rust,1,288225
10918,217,2105,8,0.18525108,static_rust,1,456785
10919,732,2212,8,0.615375483,static_rust,1,1619184
10920,2397,343,4,0.42053507,static_rust,1,822171
10921,837,1578,8,0.507081078,static_rust,1,1320786
10922,57,1110,2,0.063494682,static_rust,1,63270
10923,680,251,8,0.088887832,static_rust,1,170680
10924,847,1006,8,0.330737284,static_rust,1,852082
10925,1343,563,4,0.378908789,static_rust,1,756109
10926,2280,49,8,0.058761181,static_rust,1,111720
10927,979,1339,4,0.652370884,static_rust,1,1310881
10928,717,2492,4,0.921263194,static_rust,1,1786764
10929,1314,1738,4,1.146904271,static_rust,1,2283732
10930,2348,2133,4,2.492469938,static_rust,1,5008284
10931,1265,1312,2,1.621301189,static_rust,1,1659680
10932,2444,780,4,0.96684444,static_rust,1,1906320
10933,363,1061,2,0.382493139,static_rust,1,385143
10934,168,236,4,0.025433676,static_rust,1,39648
10935,1404,1226,8,0.654574069,static_rust,1,1721304
10936,1257,112,2,0.18016575,static_rust,1,140784
10937,1597,2444,2,3.831525268,static_rust,1,3903068
10938,670,137,4,0.066087787,static_rust,1,91790
10939,233,722,1,0.328747609,static_rust,1,168226
10940,1118,1738,4,0.970590643,static_rust,1,1943084
10941,1741,1770,8,1.163494842,static_rust,1,3081570
10942,846,1444,8,0.467661267,static_rust,1,1221624
10943,193,1383,2,0.262689087,static_rust,1,266919
10944,1126,633,2,0.788612611,static_rust,1,712758
10945,295,1939,4,0.286088313,static_rust,1,572005
10946,1096,833,2,0.926695384,static_rust,1,912968
10947,1018,1156,8,0.456211141,static_rust,1,1176808
10948,1182,604,4,0.365709117,static_rust,1,713928
10949,492,914,2,0.44794739,static_rust,1,449688
10950,1028,662,8,0.268555059,static_rust,1,680536
10951,2159,200,4,0.218964647,static_rust,1,431800
10952,297,1608,8,0.192022457,static_rust,1,477576
10953,1060,1858,8,0.758446615,static_rust,1,1969480
10954,870,2075,1,3.529888925,static_rust,1,1805250
10955,1118,1227,1,2.68537608,static_rust,1,1371786
10956,1039,869,4,0.458500588,static_rust,1,902891
10957,164,871,1,0.286624467,static_rust,1,142844
10958,2118,1863,4,1.993402022,static_rust,1,3945834
10959,685,1433,2,0.966781382,static_rust,1,981605
10960,1651,879,2,1.424022992,static_rust,1,1451229
10961,1656,1640,8,1.033230946,static_rust,1,2715840
10962,1215,2417,2,2.863276088,static_rust,1,2936655
10963,2378,794,1,3.657294078,static_rust,1,1888132
10964,118,1815,8,0.092682817,static_rust,1,214170
10965,1016,169,4,0.090468973,static_rust,1,171704
10966,1968,324,8,0.252775006,static_rust,1,637632
10967,1757,965,2,1.666904757,static_rust,1,1695505
10968,1379,982,4,0.67565172,static_rust,1,1354178
10969,398,1184,2,0.467629608,static_rust,1,471232
10970,1200,1869,2,2.190570404,static_rust,1,2242800
10971,1893,1647,4,1.577656619,static_rust,1,3117771
10972,311,158,1,0.099576884,static_rust,1,49138
10973,1986,400,8,0.311225655,static_rust,1,794400
10974,105,2396,4,0.155562658,static_rust,1,251580
10975,218,103,4,0.019690033,static_rust,1,22454
10976,1520,1425,1,4.198974211,static_rust,1,2166000
10977,218,1193,2,0.260187674,static_rust,1,260074
10978,1329,1596,8,0.805875439,static_rust,1,2121084
10979,799,1952,4,0.778962283,static_rust,1,1559648
10980,2249,1941,1,8.422998952,static_rust,1,4365309
10981,1429,1615,2,2.25162133,static_rust,1,2307835
10982,510,1493,4,0.381531569,static_rust,1,761430
10983,2319,2044,8,1.78243097,static_rust,1,4740036
10984,2143,421,2,0.892446825,static_rust,1,902203
10985,1206,2489,1,5.810684926,static_rust,1,3001734
10986,863,67,2,0.064692895,static_rust,1,57821
10987,64,1107,1,0.141290679,static_rust,1,70848
10988,2330,536,1,2.41910676,static_rust,1,1248880
10989,981,661,8,0.261231027,static_rust,1,648441
10990,80,2437,2,0.194607206,static_rust,1,194960
10991,294,1749,1,1.003521765,static_rust,1,514206
10992,579,2157,2,1.223302551,static_rust,1,1248903
10993,1250,541,8,0.272279141,static_rust,1,676250
10994,2330,2023,8,1.772869961,static_rust,1,4713590
10995,645,1640,4,0.534228201,static_rust,1,1057800
10996,282,954,8,0.114325546,static_rust,1,269028
10997,1464,36,1,0.108890982,static_rust,1,52704
10998,1953,1231,1,4.649033165,static_rust,1,2404143
10999,660,2442,4,0.957087753,static_rust,1,1611720
11000,1277,1138,2,1.417954761,static_rust,1,1453226
11001,362,1313,4,0.359574993,static_rust,1,475306
11002,2002,1518,8,1.149202143,static_rust,1,3039036
11003,271,733,2,0.199770804,static_rust,1,198643
11004,1598,1569,8,0.946378805,static_rust,1,2507262
11005,680,1695,8,0.447310578,static_rust,1,1152600
11006,1269,2299,2,2.86264726,static_rust,1,2917431
11007,2194,310,4,0.342253835,static_rust,1,680140
11008,939,1587,1,2.901396816,static_rust,1,1490193
11009,971,2238,4,1.103181475,static_rust,1,2173098
11010,1056,1952,1,4.014014116,static_rust,1,2061312
11011,960,1339,8,0.49796953,static_rust,1,1285440
11012,1692,586,2,0.982933601,static_rust,1,991512
11013,2036,2433,1,9.554739453,static_rust,1,4953588
11014,1780,2335,8,1.562296292,static_rust,1,4156300
11015,2049,1274,4,1.302209818,static_rust,1,2610426
11016,1414,1776,1,4.915111887,static_rust,1,2511264
11017,268,2198,8,0.235103642,static_rust,1,589064
11018,1641,184,1,0.596592037,static_rust,1,301944
11019,172,1223,4,0.110433099,static_rust,1,210356
11020,1318,711,4,0.48331815,static_rust,1,937098
11021,580,472,2,0.276025715,static_rust,1,273760
11022,2475,1020,8,0.953783167,static_rust,1,2524500
11023,120,1226,1,0.288307238,static_rust,1,147120
11024,495,2312,8,0.437039148,static_rust,1,1144440
11025,1233,1986,8,0.928948322,static_rust,1,2448738
11026,1585,1564,4,1.231253106,static_rust,1,2478940
11027,1571,1533,2,2.357350072,static_rust,1,2408343
11028,2069,290,1,1.163621338,static_rust,1,600010
11029,1993,1211,8,0.920475148,static_rust,1,2413523
11030,2479,2160,1,10.360002637,static_rust,1,5354640
11031,1998,2130,2,4.180719476,static_rust,1,4255740
11032,1597,1573,2,2.446896327,static_rust,1,2512081
11033,1395,720,2,1.041400101,static_rust,1,1004400
11034,2192,1313,4,1.439831799,static_rust,1,2878096
11035,2479,574,8,0.543337216,static_rust,1,1422946
11036,1016,1309,4,0.82588414,static_rust,1,1329944
11037,1209,974,8,0.462068618,static_rust,1,1177566
11038,694,188,8,0.062260161,static_rust,1,130472
11039,1114,406,8,0.190812772,static_rust,1,452284
11040,2002,1832,8,1.382557803,static_rust,1,3667664
11041,439,1275,4,0.279680087,static_rust,1,559725
11042,2241,109,4,0.129213979,static_rust,1,244269
11043,216,628,2,0.139646371,static_rust,1,135648
11044,2451,724,4,0.960622992,static_rust,1,1774524
11045,410,675,4,0.142804173,static_rust,1,276750
11046,516,1348,1,1.358482951,static_rust,1,695568
11047,1973,912,1,3.531637959,static_rust,1,1799376
11048,2159,2204,4,2.342250634,static_rust,1,4758436
11049,1605,1642,4,1.31754617,static_rust,1,2635410
11050,181,1148,4,0.123489533,static_rust,1,207788
11051,2014,1350,2,2.658932995,static_rust,1,2718900
11052,1778,641,1,2.22193849,static_rust,1,1139698
11053,2087,1254,8,0.989738781,static_rust,1,2617098
